ceilplace9c512g-mooncake-envoy-callouts-c14-r1-0-xz5l6	03:48:15.830 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-1-k6th8	03:48:15.694 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-10-7fdgw	03:48:15.923 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-11-s28sm	03:48:15.707 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-12-zhwvk	03:48:14.961 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-13-dv7xn	03:48:15.943 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-2-jwqbj	03:48:15.839 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-3-xqbtg	03:48:14.981 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-4-8f2xq	03:48:15.692 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-5-pgmbk	03:48:15.181 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-6-t7cm5	03:48:15.704 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-7-cv6n8	03:48:15.659 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-8-5ptpb	03:48:15.745 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilplace9c512g-mooncake-envoy-callouts-c14-r1-9-zh7w6	03:48:15.173 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
