ceilv2-mooncake-envoy-callouts-c12-r2-0-kzlrh	16:42:01.115 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-1-8rcc9	16:42:00.867 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-10-ftqnp	16:41:59.561 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-11-c7nm7	16:42:01.100 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-2-wh5ml	16:41:59.880 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-3-5g8tt	16:41:59.466 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-4-mnlx6	16:42:00.156 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-5-qvjhp	16:41:59.573 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-6-mmlth	16:42:00.162 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-7-9g5wl	16:41:58.295 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-8-6jwvx	16:42:00.264 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r2-9-qftnk	16:42:00.994 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
