ceilv2-mooncake-envoy-callouts-c12-r3-0-bxzh2	16:46:12.030 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-1-knrtb	16:46:12.089 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-10-fngts	16:46:12.276 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-11-dbh6w	16:46:11.087 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-2-65n5t	16:46:11.789 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-3-hszkf	16:46:12.339 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-4-9gzv8	16:46:11.394 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-5-f2zrz	16:46:12.012 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-6-9gcwq	16:46:12.214 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-7-bq7rx	16:46:11.776 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-8-7mbnp	16:46:12.055 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
ceilv2-mooncake-envoy-callouts-c12-r3-9-dbdzx	16:46:12.180 INFO     Memory-mapped dataset cache HIT (key=4632ec92287b39f9033acd98c8c8b55f); skipping tokenizer + composer. (dataset_manager.py:194)
